item_id,demand,org,code,year,month,day
1001493,6,NE Europe,"",2017,3,1
1001493,20,NE Europe,"",2018,1,1
1001494,4,NE Europe,"",2015,2,1
1001494,6,NE Europe,"",2015,3,1
1001494,6,NE Europe,"",2015,4,1
1001494,4,NE Europe,"",2015,5,1
1001494,9,NE Europe,"",2015,6,1
1001494,3,NE Europe,"",2015,9,1
1001494,6,NE Europe,"",2015,10,1
1001494,23,NE Europe,"",2015,12,1
1001494,3,NE Europe,"",2016,11,1
1001494,5,NE Europe,"",2017,2,1
1001494,2,NE Europe,"",2017,3,1
1001494,14,NE Europe,"",2017,4,1
1001494,10,NE Europe,"",2018,1,1
1001495,5,NE Europe,"",2015,3,1
1001495,1,NE Europe,"",2015,4,1
1001495,7,NE Europe,"",2015,5,1
1001495,9,NE Europe,"",2015,6,1
1001495,6,NE Europe,"",2015,10,1
1001495,23,NE Europe,"",2015,12,1
1001495,6,NE Europe,"",2017,2,1
1001495,10,NE Europe,"",2017,4,1
1001495,11,NE Europe,"",2018,1,1
1001496,5,NE Europe,"",2015,3,1
1001496,2,NE Europe,"",2015,4,1
1001496,6,NE Europe,"",2015,6,1
1001496,3,NE Europe,"",2015,9,1
1001496,5,SEMEA,"",2015,10,1
1001496,8,NE Europe,"",2015,12,1
1001496,6,NE Europe,"",2016,5,1
1001496,2,NE Europe,"",2018,1,1
1001497,1,NE Europe,"",2015,2,1
1001497,5,NE Europe,"",2015,3,1
1001497,2,NE Europe,"",2015,4,1
1001497,1,NE Europe,"",2015,5,1
1001497,6,NE Europe,"",2015,6,1
1001497,3,NE Europe,"",2015,9,1
1001497,4,SEMEA,"",2015,10,1
1001497,8,NE Europe,"",2015,12,1
1001497,4,NE Europe,"",2016,3,1
1001497,2,NE Europe,"",2016,4,1
1001497,6,NE Europe,"",2016,5,1
1001497,9,NE Europe,"",2016,11,1
1001497,3,NE Europe,"",2017,3,1
1001497,4,NE Europe,"",2018,1,1
1001498,1,NE Europe,"",2015,2,1
1001498,7,NE Europe,"",2015,3,1
1001498,1,NE Europe,"",2015,4,1
1001498,5,NE Europe,"",2015,5,1
1001498,9,NE Europe,"",2015,6,1
1001498,3,NE Europe,"",2015,10,1
1001498,12,NE Europe,"",2015,11,1
1001498,10,NE Europe,"",2015,12,1
1001498,3,NE Europe,"",2016,9,1
1001498,6,NE Europe,"",2016,11,1
1001498,6,NE Europe,"",2016,12,1
1001498,6,NE Europe,"",2018,1,1
1001499,1,NE Europe,"",2015,2,1
1001499,5,NE Europe,"",2015,3,1
1001499,3,NE Europe,"",2015,5,1
1001499,9,NE Europe,"",2015,6,1
1001499,3,NE Europe,"",2015,10,1
1001499,12,NE Europe,"",2015,12,1
1001499,12,NE Europe,"",2016,5,1
1001499,3,NE Europe,"",2016,12,1
1001499,7,NE Europe,"",2018,1,1
1001586,6,NE Europe,"",2015,2,1
1001586,6,NE Europe,"",2015,3,1
1001586,15,NE Europe,"",2015,4,1
1001586,6,NE Europe,"",2015,7,1
1001586,4,Americas,"",2015,9,1
1001586,3,NE Europe,"",2015,9,1
1001586,3,NE Europe,"",2015,10,1
1001586,6,NE Europe,"",2015,11,1
1001586,45,NE Europe,"",2015,12,1
1001586,1,Americas,"",2016,4,1
1001586,36,NE Europe,"",2016,5,1
1001586,30,NE Europe,"",2016,11,1
1001586,1,NE Europe,"",2017,3,1
1001586,25,NE Europe,"",2017,4,1
1001586,6,NE Europe,"",2017,5,1
1001586,6,NE Europe,"",2017,6,1
1001587,2,NE Europe,"",2015,2,1
1001587,4,NE Europe,"",2015,3,1
1001587,11,NE Europe,"",2015,4,1
1001587,2,NE Europe,"",2015,5,1
1001587,4,NE Europe,"",2015,7,1
1001587,4,Americas,"",2015,9,1
1001587,3,NE Europe,"",2015,10,1
1001587,6,NE Europe,"",2015,11,1
1001587,48,NE Europe,"",2015,12,1
1001587,1,Americas,"",2016,4,1
1001587,33,NE Europe,"",2016,5,1
1001587,30,NE Europe,"",2016,11,1
1001587,3,SEMEA,"",2016,11,1
1001587,1,NE Europe,"",2017,3,1
1001587,23,NE Europe,"",2017,4,1
1001587,2,NE Europe,"",2017,5,1
1001587,9,NE Europe,"",2017,6,1
1001588,1,NE Europe,"",2015,2,1
1001588,5,NE Europe,"",2015,3,1
1001588,1,NE Europe,"",2015,4,1
1001588,1,NE Europe,"",2015,5,1
1001588,6,NE Europe,"",2015,6,1
1001588,4,NE Europe,"",2015,7,1
1001588,5,SEMEA,"",2015,10,1
1001588,3,NE Europe,"",2015,11,1
1001588,7,NE Europe,"",2015,12,1
1001588,3,NE Europe,"",2016,3,1
1001588,3,NE Europe,"",2016,9,1
1001588,3,NE Europe,"",2016,11,1
1001588,3,NE Europe,"",2017,6,1
1001588,4,NE Europe,"",2018,1,1
1001589,1,NE Europe,"",2015,2,1
1001589,4,NE Europe,"",2015,3,1
1001589,1,NE Europe,"",2015,4,1
1001589,6,NE Europe,"",2015,6,1
1001589,6,NE Europe,"",2015,7,1
1001589,3,SEMEA,"",2015,10,1
1001589,6,NE Europe,"",2015,11,1
1001589,6,NE Europe,"",2015,12,1
1001589,2,NE Europe,"",2017,3,1
1001589,2,NE Europe,"",2017,6,1
1001589,4,NE Europe,"",2018,1,1
1001590,3,NE Europe,"",2015,2,1
1001590,1,NE Europe,"",2015,3,1
1001590,4,Americas,"",2015,4,1
1001590,1,NE Europe,"",2015,4,1
1001590,3,NE Europe,"",2015,6,1
1001590,2,Americas,"",2015,11,1
1001590,7,NE Europe,"",2015,12,1
1001590,7,NE Europe,"",2016,7,1
1001590,25,Asia,"",2016,8,1
1001590,3,NE Europe,"",2016,12,1
1001590,25,Asia,"",2017,1,1
1001590,4,NE Europe,"",2017,2,1
1001590,2,NE Europe,"",2017,3,1
1001590,5,NE Europe,"",2017,6,1
1001591,2,NE Europe,"",2015,2,1
1001591,3,NE Europe,"",2015,3,1
1001591,4,Americas,"",2015,4,1
1001591,1,NE Europe,"",2015,4,1
1001591,3,NE Europe,"",2015,6,1
1001591,2,Americas,"",2015,11,1
1001591,7,NE Europe,"",2015,12,1
1001591,6,NE Europe,"",2016,7,1
1001591,25,Asia,"",2016,8,1
1001591,25,Asia,"",2017,1,1
1001591,3,NE Europe,"",2017,3,1
1001591,4,NE Europe,"",2017,6,1
1001591,4,NE Europe,"",2018,1,1
1001592,3,NE Europe,"",2015,2,1
1001592,3,NE Europe,"",2015,4,1
1001592,4,NE Europe,"",2015,5,1
1001592,3,NE Europe,"",2015,6,1
1001592,3,NE Europe,"",2015,10,1
1001592,3,SEMEA,"",2015,10,1
1001592,6,NE Europe,"",2015,12,1
1001592,7,NE Europe,"",2016,3,1
1001592,2,NE Europe,"",2016,4,1
1001592,6,NE Europe,"",2016,5,1
1001592,6,NE Europe,"",2016,11,1
1001593,3,NE Europe,"",2015,2,1
1001593,3,NE Europe,"",2015,4,1
1001593,3,NE Europe,"",2015,5,1
1001593,6,NE Europe,"",2015,6,1
1001593,4,SEMEA,"",2015,10,1
1001593,5,NE Europe,"",2015,12,1
1001593,3,NE Europe,"",2016,11,1
1001594,2,NE Europe,"",2015,1,1
1001594,2,NE Europe,"",2015,2,1
1001594,5,NE Europe,"",2015,3,1
1001594,8,Americas,"",2015,4,1
1001594,6,NE Europe,"",2015,5,1
1001594,8,NE Europe,"",2015,6,1
1001594,6,NE Europe,"",2015,8,1
1001594,2,Americas,"",2015,9,1
1001594,9,NE Europe,"",2015,9,1
1001594,3,NE Europe,"",2015,10,1
1001594,2,Americas,"",2015,11,1
1001594,6,NE Europe,"",2015,12,1
1001594,2,NE Europe,"",2016,2,1
1001594,3,NE Europe,"",2016,3,1
1001594,4,NE Europe,"",2016,4,1
1001594,12,NE Europe,"",2016,5,1
1001594,11,NE Europe,"",2016,7,1
1001594,10,NE Europe,"",2016,9,1
1001594,21,NE Europe,"",2016,11,1
1001594,1,NE Europe,"",2017,1,1
1001594,8,NE Europe,"",2017,3,1
1001594,11,NE Europe,"",2017,4,1
1001594,9,NE Europe,"",2017,6,1
1001594,5,NE Europe,"",2017,12,1
1001594,23,NE Europe,"",2018,1,1
1001595,2,NE Europe,"",2015,1,1
1001595,2,NE Europe,"",2015,2,1
1001595,3,NE Europe,"",2015,3,1
1001595,4,Americas,"",2015,4,1
1001595,6,NE Europe,"",2015,5,1
1001595,5,NE Europe,"",2015,6,1
1001595,6,NE Europe,"",2015,8,1
1001595,2,Americas,"",2015,9,1
1001595,9,NE Europe,"",2015,9,1
1001595,3,NE Europe,"",2015,10,1
1001595,2,Americas,"",2015,11,1
1001595,6,NE Europe,"",2015,12,1
1001595,2,NE Europe,"",2016,3,1
1001595,3,NE Europe,"",2016,4,1
1001595,9,NE Europe,"",2016,5,1
1001595,6,NE Europe,"",2016,9,1
1001595,3,NE Europe,"",2016,10,1
1001595,17,NE Europe,"",2016,11,1
1001595,2,NE Europe,"",2017,1,1
1001595,4,NE Europe,"",2017,3,1
1001595,11,NE Europe,"",2017,4,1
1001595,5,NE Europe,"",2017,12,1
1001595,40,NE Europe,"",2018,1,1
1001596,7,NE Europe,"",2015,2,1
1001596,13,NE Europe,"",2015,3,1
1001596,19,NE Europe,"",2015,4,1
1001596,3,NE Europe,"",2015,5,1
1001596,12,NE Europe,"",2015,6,1
1001596,2,Americas,"",2015,9,1
1001596,9,NE Europe,"",2015,9,1
1001596,6,NE Europe,"",2015,10,1
1001596,21,NE Europe,"",2015,11,1
1001596,40,NE Europe,"",2015,12,1
1001596,6,NE Europe,"",2016,2,1
1001596,30,NE Europe,"",2016,3,1
1001596,11,NE Europe,"",2016,4,1
1001596,89,NE Europe,"",2016,5,1
1001596,6,NE Europe,"",2016,7,1
1001596,3,NE Europe,"",2016,9,1
1001596,1,Americas,"",2016,11,1
1001596,33,NE Europe,"",2016,11,1
1001596,21,NE Europe,"",2017,3,1
1001596,84,NE Europe,"",2017,4,1
1001596,18,NE Europe,"",2017,5,1
1001596,30,NE Europe,"",2017,12,1
1001596,70,NE Europe,"",2018,1,1
1001597,3,NE Europe,"",2015,2,1
1001597,10,NE Europe,"",2015,3,1
1001597,7,NE Europe,"",2015,4,1
1001597,3,NE Europe,"",2015,5,1
1001597,12,NE Europe,"",2015,6,1
1001597,2,Americas,"",2015,9,1
1001597,9,NE Europe,"",2015,9,1
1001597,6,NE Europe,"",2015,10,1
1001597,21,NE Europe,"",2015,11,1
1001597,30,NE Europe,"",2015,12,1
1001597,6,NE Europe,"",2016,2,1
1001597,24,NE Europe,"",2016,3,1
1001597,10,NE Europe,"",2016,4,1
1001597,74,NE Europe,"",2016,5,1
1001597,6,NE Europe,"",2016,7,1
1001597,3,NE Europe,"",2016,9,1
1001597,1,Americas,"",2016,11,1
1001597,30,NE Europe,"",2016,11,1
1001597,19,NE Europe,"",2017,3,1
1001597,71,NE Europe,"",2017,4,1
1001597,50,NE Europe,"",2017,12,1
1001597,50,NE Europe,"",2018,1,1
1001598,1,SEMEA,"",2015,1,1
1001598,8,Americas,"",2015,4,1
1001598,3,NE Europe,"",2015,9,1
1001598,2,Americas,"",2015,11,1
1001598,1,NE Europe,"",2016,2,1
1001598,1,NE Europe,"",2016,4,1
1001598,1,NE Europe,"",2016,6,1
1001598,6,NE Europe,"",2016,8,1
1001598,3,NE Europe,"",2016,11,1
1001598,1,NE Europe,"",2017,3,1
1001598,4,NE Europe,"",2017,4,1
1001598,6,NE Europe,"",2017,12,1
1001599,1,SEMEA,"",2015,1,1
1001599,1,NE Europe,"",2015,2,1
1001599,8,Americas,"",2015,4,1
1001599,2,NE Europe,"",2015,7,1
1001599,1,NE Europe,"",2015,10,1
1001599,2,Americas,"",2015,11,1
1001599,1,NE Europe,"",2016,1,1
1001599,1,NE Europe,"",2016,4,1
1001599,1,NE Europe,"",2016,6,1
1001599,6,NE Europe,"",2016,8,1
1001599,3,NE Europe,"",2017,3,1
1001599,1,NE Europe,"",2017,4,1
1001599,3,NE Europe,"",2017,5,1
1001599,5,NE Europe,"",2017,12,1
1001600,4,NE Europe,"",2015,2,1
1001600,2,SEMEA,"",2015,2,1
1001600,8,NE Europe,"",2015,3,1
1001600,6,NE Europe,"",2015,4,1
1001600,2,NE Europe,"",2015,5,1
1001600,15,NE Europe,"",2015,6,1
1001600,3,SEMEA,"",2015,6,1
1001600,3,NE Europe,"",2015,9,1
1001600,6,NE Europe,"",2015,10,1
1001600,42,NE Europe,"",2015,12,1
1001600,6,NE Europe,"",2016,2,1
1001600,2,NE Europe,"",2016,3,1
1001600,1,Americas,"",2016,4,1
1001600,12,NE Europe,"",2016,5,1
1001600,11,NE Europe,"",2016,7,1
1001600,5,NE Europe,"",2016,8,1
1001600,3,NE Europe,"",2016,9,1
1001600,9,NE Europe,"",2016,10,1
1001600,16,NE Europe,"",2016,11,1
1001600,1,NE Europe,"",2017,1,1
1001600,1,NE Europe,"",2017,3,1
1001600,25,NE Europe,"",2017,4,1
1001600,10,NE Europe,"",2017,5,1
1001601,4,NE Europe,"",2015,2,1
1001601,2,SEMEA,"",2015,2,1
1001601,10,NE Europe,"",2015,3,1
1001601,7,NE Europe,"",2015,4,1
1001601,2,NE Europe,"",2015,5,1
1001601,15,NE Europe,"",2015,6,1
1001601,3,SEMEA,"",2015,6,1
1001601,3,NE Europe,"",2015,9,1
1001601,6,NE Europe,"",2015,10,1
1001601,42,NE Europe,"",2015,12,1
1001601,6,NE Europe,"",2016,2,1
1001601,2,NE Europe,"",2016,3,1
1001601,1,Americas,"",2016,4,1
1001601,6,NE Europe,"",2016,4,1
1001601,6,NE Europe,"",2016,5,1
1001601,6,NE Europe,"",2016,6,1
1001601,14,NE Europe,"",2016,7,1
1001601,11,NE Europe,"",2016,8,1
1001601,6,NE Europe,"",2016,9,1
1001601,4,NE Europe,"",2016,10,1
1001601,38,NE Europe,"",2016,11,1
1001601,2,NE Europe,"",2017,3,1
1001601,6,NE Europe,"",2017,5,1
1001601,4,NE Europe,"",2017,12,1
1001602,1,NE Europe,"",2015,2,1
1001602,4,NE Europe,"",2015,3,1
1001602,3,NE Europe,"",2015,6,1
1001602,3,NE Europe,"",2015,9,1
1001602,3,NE Europe,"",2015,10,1
1001602,5,NE Europe,"",2016,1,1
1001602,2,NE Europe,"",2016,2,1
1001602,4,NE Europe,"",2016,5,1
1001602,2,NE Europe,"",2016,6,1
1001602,3,NE Europe,"",2016,9,1
1001602,3,NE Europe,"",2016,10,1
1001602,3,NE Europe,"",2016,11,1
1001603,2,NE Europe,"",2015,3,1
1001603,3,NE Europe,"",2015,6,1
1001603,3,NE Europe,"",2015,10,1
1001603,3,NE Europe,"",2016,1,1
1001603,2,NE Europe,"",2016,2,1
1001603,3,NE Europe,"",2016,5,1
1001603,3,NE Europe,"",2016,9,1
1001604,2,SEMEA,"",2015,1,1
1001604,1,NE Europe,"",2015,2,1
1001604,1,NE Europe,"",2015,3,1
1001604,1,NE Europe,"",2015,8,1
1001604,2,NE Europe,"",2015,11,1
1001604,3,NE Europe,"",2016,5,1
1001604,2,NE Europe,"",2016,7,1
1001604,6,NE Europe,"",2016,8,1
1001604,1,SEMEA,"",2017,1,1
1001604,3,NE Europe,"",2017,3,1
1001604,12,NE Europe,"",2017,4,1
1001604,2,NE Europe,"",2017,5,1
1001605,2,SEMEA,"",2015,1,1
1001605,1,NE Europe,"",2015,2,1
1001605,2,NE Europe,"",2015,3,1
1001605,1,NE Europe,"",2015,4,1
1001605,1,NE Europe,"",2015,8,1
1001605,1,NE Europe,"",2015,10,1
1001605,2,NE Europe,"",2015,11,1
1001605,2,NE Europe,"",2015,12,1
1001605,1,NE Europe,"",2016,6,1
1001605,1,SEMEA,"",2016,6,1
1001605,1,NE Europe,"",2016,7,1
1001605,6,NE Europe,"",2016,8,1
1001605,3,NE Europe,"",2017,3,1
1001605,11,NE Europe,"",2017,4,1
1001605,3,NE Europe,"",2017,5,1
1001605,1,NE Europe,"",2017,12,1
1001606,2,NE Europe,"",2015,2,1
1001606,7,NE Europe,"",2015,3,1
1001606,12,NE Europe,"",2015,4,1
1001606,2,NE Europe,"",2015,5,1
1001606,3,NE Europe,"",2015,6,1
1001606,3,NE Europe,"",2015,9,1
1001606,3,NE Europe,"",2015,10,1
1001606,6,NE Europe,"",2015,11,1
1001606,5,NE Europe,"",2015,12,1
1001606,5,NE Europe,"",2016,5,1
1001606,3,NE Europe,"",2016,6,1
1001606,3,NE Europe,"",2016,7,1
1001606,2,NE Europe,"",2016,8,1
1001606,3,NE Europe,"",2016,9,1
1001606,3,NE Europe,"",2016,10,1
1001606,3,NE Europe,"",2016,11,1
1001607,1,NE Europe,"",2015,2,1
1001607,7,NE Europe,"",2015,3,1
1001607,6,NE Europe,"",2015,4,1
1001607,2,NE Europe,"",2015,5,1
1001607,3,NE Europe,"",2015,6,1
1001607,2,NE Europe,"",2015,7,1
1001607,3,NE Europe,"",2015,9,1
1001607,3,NE Europe,"",2015,10,1
1001607,6,NE Europe,"",2015,11,1
1001607,5,NE Europe,"",2015,12,1
1001607,5,NE Europe,"",2016,5,1
1001607,2,NE Europe,"",2016,6,1
1001607,4,SEMEA,"",2016,6,1
1001607,3,NE Europe,"",2016,7,1
1001607,2,NE Europe,"",2016,8,1
1001607,3,NE Europe,"",2016,10,1
1001607,3,NE Europe,"",2016,11,1
1001608,8,NE Europe,"",2015,3,1
1001608,3,NE Europe,"",2015,4,1
1001608,2,NE Europe,"",2015,5,1
1001608,9,NE Europe,"",2015,6,1
1001608,3,NE Europe,"",2015,9,1
1001608,3,NE Europe,"",2015,10,1
1001608,15,NE Europe,"",2015,12,1
1001608,2,NE Europe,"",2016,6,1
1001608,3,NE Europe,"",2016,9,1
1001608,6,NE Europe,"",2016,11,1
1001608,6,NE Europe,"",2017,2,1
1001608,20,NE Europe,"",2017,4,1
1001609,5,NE Europe,"",2015,3,1
1001609,1,NE Europe,"",2015,4,1
1001609,2,NE Europe,"",2015,5,1
1001609,9,NE Europe,"",2015,6,1
1001609,3,NE Europe,"",2015,10,1
1001609,6,NE Europe,"",2015,11,1
1001609,15,NE Europe,"",2015,12,1
1001609,6,NE Europe,"",2016,11,1
1001609,3,NE Europe,"",2016,12,1
1001609,2,NE Europe,"",2017,2,1
1001609,2,NE Europe,"",2017,3,1
1001609,18,NE Europe,"",2017,4,1
1001610,3,NE Europe,"",2015,2,1
1001610,2,NE Europe,"",2015,3,1
1001610,1,NE Europe,"",2015,4,1
1001610,1,NE Europe,"",2015,5,1
1001610,3,NE Europe,"",2015,6,1
1001610,3,NE Europe,"",2015,9,1
1001610,3,NE Europe,"",2015,10,1
1001610,4,NE Europe,"",2015,12,1
1001610,1,NE Europe,"",2016,1,1
1001610,5,NE Europe,"",2016,2,1
1001610,2,NE Europe,"",2016,4,1
1001610,6,NE Europe,"",2016,5,1
1001610,3,NE Europe,"",2016,7,1
1001610,6,NE Europe,"",2016,11,1
1001610,6,NE Europe,"",2016,12,1
1001610,4,NE Europe,"",2017,2,1
1001610,3,NE Europe,"",2017,4,1
1001610,4,NE Europe,"",2017,6,1
1001610,1,NE Europe,"",2017,12,1
1001610,20,NE Europe,"",2018,1,1
1001611,1,NE Europe,"",2015,2,1
1001611,2,NE Europe,"",2015,3,1
1001611,1,NE Europe,"",2015,4,1
1001611,1,NE Europe,"",2015,5,1
1001611,3,NE Europe,"",2015,6,1
1001611,3,NE Europe,"",2015,9,1
1001611,3,NE Europe,"",2015,10,1
1001611,4,NE Europe,"",2015,12,1
1001611,1,NE Europe,"",2016,1,1
1001611,11,NE Europe,"",2016,3,1
1001611,6,NE Europe,"",2016,5,1
1001611,1,NE Europe,"",2016,7,1
1001611,3,NE Europe,"",2016,11,1
1001611,9,NE Europe,"",2016,12,1
1001611,4,NE Europe,"",2017,2,1
1001611,5,NE Europe,"",2017,4,1
1001611,1,NE Europe,"",2017,12,1
1001611,20,NE Europe,"",2018,1,1
1001612,1,NE Europe,"",2015,2,1
1001612,1,NE Europe,"",2015,3,1
1001612,6,NE Europe,"",2015,6,1
1001612,1,NE Europe,"",2015,8,1
1001612,3,NE Europe,"",2015,9,1
1001612,3,NE Europe,"",2015,10,1
1001612,3,NE Europe,"",2016,3,1
1001612,3,NE Europe,"",2016,5,1
1001612,3,NE Europe,"",2016,11,1
1001613,1,NE Europe,"",2015,2,1
1001613,3,NE Europe,"",2015,3,1
1001613,3,NE Europe,"",2015,6,1
1001613,4,NE Europe,"",2015,12,1
1001613,3,NE Europe,"",2016,10,1
1001614,1,NE Europe,"",2015,2,1
1001614,3,NE Europe,"",2015,3,1
1001614,1,NE Europe,"",2015,5,1
1001614,3,NE Europe,"",2015,6,1
1001614,1,NE Europe,"",2015,11,1
1001614,3,NE Europe,"",2015,12,1
1001614,2,NE Europe,"",2016,3,1
1001614,5,NE Europe,"",2016,5,1
1001614,3,NE Europe,"",2016,11,1
1001614,3,NE Europe,"",2017,2,1
1001614,3,NE Europe,"",2017,4,1
1001614,2,NE Europe,"",2017,6,1
1001614,1,NE Europe,"",2017,7,1
1001614,1,NE Europe,"",2017,12,1
1001615,2,NE Europe,"",2015,3,1
1001615,3,NE Europe,"",2015,6,1
1001615,1,NE Europe,"",2015,11,1
1001615,3,NE Europe,"",2015,12,1
1001615,5,NE Europe,"",2016,5,1
1001615,2,NE Europe,"",2017,2,1
1001615,1,NE Europe,"",2017,12,1
1001616,2,NE Europe,"",2015,2,1
1001616,9,NE Europe,"",2015,3,1
1001616,11,NE Europe,"",2015,4,1
1001616,6,NE Europe,"",2015,6,1
1001616,5,NE Europe,"",2015,7,1
1001616,3,NE Europe,"",2015,10,1
1001616,27,NE Europe,"",2015,12,1
1001616,4,NE Europe,"",2016,1,1
1001704,751,Asia,"",2015,10,1
1001706,77,Asia,"",2015,10,1
1001707,20,Asia,"",2015,10,1
1001709,475,Asia,"",2015,10,1
1001711,5,SEMEA,"",2015,12,1
1001711,1,Americas,"",2016,12,1
1001711,1,Americas,"",2017,4,1
1001711,2,NE Europe,"",2017,7,1
1001711,2,Americas,"",2018,10,1
1001711,3,Americas,"",2018,12,1
1001712,1,Americas,"",2015,11,1
1001712,5,Americas,"",2016,5,1
1001712,1,Americas,"",2018,11,1
1001713,50,Asia,"",2016,6,1
1001713,60,INTL Other,"",2016,8,1
1001717,200,Americas,"",2015,5,1
1001717,10,NE Europe,"",2015,9,1
1001719,300,Americas,"",2016,3,1
1001721,3,SEMEA,"",2016,5,1
1001724,200,Americas,"",2015,5,1
1001726,1,Americas,"",2015,8,1
1001726,50,Asia,"",2017,5,1
1001726,100,Asia,"",2017,10,1
1002155,100,INTL Other,"",2015,2,1
1002264,20,Americas,"",2015,5,1
1002264,20,NE Europe,"",2015,6,1
1002264,30,SEMEA,"",2016,2,1
1002264,1,NE Europe,"",2016,3,1
1002265,50,Asia,"",2015,1,1
1002265,50,Americas,"",2015,5,1
1002265,3,SEMEA,"",2015,8,1
1002265,30,SEMEA,"",2016,2,1
1002265,1,NE Europe,"",2016,3,1
1002265,50,NE Europe,"",2017,2,1
1002272,20,NE Europe,"",2015,6,1
1002272,50,NE Europe,"",2015,12,1
1002272,6,Americas,"",2016,9,1
1002294,25,NE Europe,"",2015,5,1
1002294,50,NE Europe,"",2016,5,1
1002347,22,Asia,"",2015,1,1
1002347,6,NE Europe,"",2015,1,1
1002347,52,NE Europe,"",2015,2,1
1002347,9,SEMEA,"",2015,2,1
1002347,9,NE Europe,"",2015,3,1
1002347,1,SEMEA,"",2015,3,1
1002347,2,NE Europe,"",2015,4,1
1002347,33,SEMEA,"",2015,4,1
1002347,5,Americas,"",2015,6,1
1002347,5,NE Europe,"",2015,6,1
1002347,5,SEMEA,"",2015,6,1
1002347,10,Asia,"",2015,7,1
1002347,5,NE Europe,"",2015,7,1
1002347,2,Americas,"",2015,9,1
1002347,44,Asia,"",2015,9,1
1002347,2,INTL Other,"",2015,9,1
1002347,6,NE Europe,"",2015,9,1
1002347,13,NE Europe,"",2015,10,1
1002347,20,SEMEA,"",2015,10,1
1002347,8,NE Europe,"",2015,11,1
1002347,8,SEMEA,"",2015,12,1
1002347,5,SEMEA,"",2016,4,1
1002347,35,NE Europe,"",2016,5,1
1002347,2,SEMEA,"",2016,5,1
1002347,2,Americas,"",2016,6,1
1002347,5,NE Europe,"",2016,6,1
1002347,1,Americas,"",2016,7,1
1002347,5,NE Europe,"",2016,7,1
1002347,4,NE Europe,"",2016,8,1
1002347,5,NE Europe,"",2016,9,1
1002347,1,NE Europe,"",2016,10,1
1002347,12,Asia,"",2016,11,1
1002347,8,NE Europe,"",2016,11,1
1002347,12,Asia,"",2016,12,1
1002347,3,NE Europe,"",2016,12,1
1002347,5,Asia,"",2017,8,1
1002347,5,NE Europe,"",2017,9,1
1002472,20,NE Europe,"",2015,6,1
1002472,50,NE Europe,"",2015,12,1
1002472,6,Americas,"",2016,9,1
1002497,1,NE Europe,"",2016,3,1
1002611,200,Americas,"",2015,5,1
1002613,30,INTL Other,"",2016,2,1
1002613,60,INTL Other,"",2016,8,1
1002613,60,INTL Other,"",2016,11,1
1002613,50,INTL Other,"",2017,3,1
1002613,30,SEMEA,"",2017,12,1
1002613,50,NE Europe,"",2018,3,1
1002681,20,NE Europe,"",2015,6,1
1002681,1,NE Europe,"",2016,3,1
1002681,30,NE Europe,"",2016,7,1
1002681,6,Americas,"",2016,9,1
1002791,1,Americas,"",2015,2,1
1002791,100,Americas,"",2016,6,1
1002791,10,Americas,"",2016,9,1
1002791,250,Americas,"",2016,10,1
1002791,3,Americas,"",2017,3,1
1002791,10,SEMEA,"",2017,3,1
1002791,103,Americas,"",2017,4,1
1002791,4,Americas,"",2017,5,1
1002791,52,Americas,"",2017,6,1
1002791,1,Americas,"",2017,7,1
1002791,28,Americas,"",2017,8,1
1002791,25,Americas,"",2017,9,1
1002791,12,Americas,"",2017,11,1
1002791,13,Americas,"",2018,1,1
1002791,40,Americas,"",2018,3,1
1002791,10,Americas,"",2018,4,1
1002791,10,Asia,"",2018,4,1
1002791,27,Americas,"",2018,5,1
1002791,30,Americas,"",2018,6,1
1002791,4,Americas,"",2018,7,1
1002791,2,Americas,"",2018,10,1
1002791,10,Asia,"",2019,1,1
1002791,4,INTL Other,"",2019,2,1
1002906,1,Americas,"",2015,2,1
1002906,2,Americas,"",2015,4,1
1002906,1,Americas,"",2015,5,1
1002906,3,Americas,"",2015,11,1
1002906,1,Americas,"",2015,12,1
1002907,1,Americas,"",2015,2,1
1002907,2,Americas,"",2015,4,1
1002907,4,Americas,"",2015,11,1
1002908,1,Americas,"",2015,2,1
1002908,5,Asia,"",2015,4,1
1002908,1,Americas,"",2015,5,1
1002908,2,Americas,"",2015,11,1
1002908,2,Americas,"",2015,12,1
1002909,1,Americas,"",2015,2,1
1002910,1,Americas,"",2015,2,1
1002910,2,Americas,"",2015,4,1
1002911,1,Americas,"",2015,2,1
1002911,5,Asia,"",2015,2,1
1002911,20,Asia,"",2015,4,1
1002911,3,Americas,"",2015,9,1
1002911,1,Americas,"",2015,10,1
1002912,5,Asia,"",2015,1,1
1002912,1,Americas,"",2015,2,1
1002912,5,INTL Other,"",2015,2,1
1002912,20,Asia,"",2015,4,1
1002912,1,SEMEA,"",2015,6,1
1002912,3,Americas,"",2015,9,1
1002912,1,Asia,"",2016,10,1
1002912,10,Asia,"",2017,4,1
1002913,50,Asia,"",2015,1,1
1002913,1,Americas,"",2015,2,1
1002913,40,Asia,"",2015,4,1
1002913,1,NE Europe,"",2015,6,1
1002913,5,INTL Other,"",2015,10,1
1002913,2,Asia,"",2016,1,1
1002913,1,SEMEA,"",2016,1,1
1002913,1,Asia,"",2016,9,1
1002913,1,Asia,"",2017,1,1
1002913,10,Asia,"",2017,4,1
1002914,20,Asia,"",2015,1,1
1002914,2,Americas,"",2015,2,1
1002914,1,Americas,"",2015,3,1
